"Label (Grouping)","District of Columbia!!Total!!Estimate","District of Columbia!!Total!!Margin of Error","District of Columbia!!Below poverty level!!Estimate","District of Columbia!!Below poverty level!!Margin of Error","District of Columbia!!Percent below poverty level!!Estimate","District of Columbia!!Percent below poverty level!!Margin of Error","District of Columbia, District of Columbia!!Total!!Estimate","District of Columbia, District of Columbia!!Total!!Margin of Error","District of Columbia, District of Columbia!!Below poverty level!!Estimate","District of Columbia, District of Columbia!!Below poverty level!!Margin of Error","District of Columbia, District of Columbia!!Percent below poverty level!!Estimate","District of Columbia, District of Columbia!!Percent below poverty level!!Margin of Error","ZCTA5 20001!!Total!!Estimate","ZCTA5 20001!!Total!!Margin of Error","ZCTA5 20001!!Below poverty level!!Estimate","ZCTA5 20001!!Below poverty level!!Margin of Error","ZCTA5 20001!!Percent below poverty level!!Estimate","ZCTA5 20001!!Percent below poverty level!!Margin of Error","ZCTA5 20002!!Total!!Estimate","ZCTA5 20002!!Total!!Margin of Error","ZCTA5 20002!!Below poverty level!!Estimate","ZCTA5 20002!!Below poverty level!!Margin of Error","ZCTA5 20002!!Percent below poverty level!!Estimate","ZCTA5 20002!!Percent below poverty level!!Margin of Error","ZCTA5 20003!!Total!!Estimate","ZCTA5 20003!!Total!!Margin of Error","ZCTA5 20003!!Below poverty level!!Estimate","ZCTA5 20003!!Below poverty level!!Margin of Error","ZCTA5 20003!!Percent below poverty level!!Estimate","ZCTA5 20003!!Percent below poverty level!!Margin of Error","ZCTA5 20004!!Total!!Estimate","ZCTA5 20004!!Total!!Margin of Error","ZCTA5 20004!!Below poverty level!!Estimate","ZCTA5 20004!!Below poverty level!!Margin of Error","ZCTA5 20004!!Percent below poverty level!!Estimate","ZCTA5 20004!!Percent below poverty level!!Margin of Error","ZCTA5 20005!!Total!!Estimate","ZCTA5 20005!!Total!!Margin of Error","ZCTA5 20005!!Below poverty level!!Estimate","ZCTA5 20005!!Below poverty level!!Margin of Error","ZCTA5 20005!!Percent below poverty level!!Estimate","ZCTA5 20005!!Percent below poverty level!!Margin of Error","ZCTA5 20006!!Total!!Estimate","ZCTA5 20006!!Total!!Margin of Error","ZCTA5 20006!!Below poverty level!!Estimate","ZCTA5 20006!!Below poverty level!!Margin of Error","ZCTA5 20006!!Percent below poverty level!!Estimate","ZCTA5 20006!!Percent below poverty level!!Margin of Error","ZCTA5 20007!!Total!!Estimate","ZCTA5 20007!!Total!!Margin of Error","ZCTA5 20007!!Below poverty level!!Estimate","ZCTA5 20007!!Below poverty level!!Margin of Error","ZCTA5 20007!!Percent below poverty level!!Estimate","ZCTA5 20007!!Percent below poverty level!!Margin of Error","ZCTA5 20008!!Total!!Estimate","ZCTA5 20008!!Total!!Margin of Error","ZCTA5 20008!!Below poverty level!!Estimate","ZCTA5 20008!!Below poverty level!!Margin of Error","ZCTA5 20008!!Percent below poverty level!!Estimate","ZCTA5 20008!!Percent below poverty level!!Margin of Error","ZCTA5 20009!!Total!!Estimate","ZCTA5 20009!!Total!!Margin of Error","ZCTA5 20009!!Below poverty level!!Estimate","ZCTA5 20009!!Below poverty level!!Margin of Error","ZCTA5 20009!!Percent below poverty level!!Estimate","ZCTA5 20009!!Percent below poverty level!!Margin of Error","ZCTA5 20010!!Total!!Estimate","ZCTA5 20010!!Total!!Margin of Error","ZCTA5 20010!!Below poverty level!!Estimate","ZCTA5 20010!!Below poverty level!!Margin of Error","ZCTA5 20010!!Percent below poverty level!!Estimate","ZCTA5 20010!!Percent below poverty level!!Margin of Error","ZCTA5 20011!!Total!!Estimate","ZCTA5 20011!!Total!!Margin of Error","ZCTA5 20011!!Below poverty level!!Estimate","ZCTA5 20011!!Below poverty level!!Margin of Error","ZCTA5 20011!!Percent below poverty level!!Estimate","ZCTA5 20011!!Percent below poverty level!!Margin of Error","ZCTA5 20012!!Total!!Estimate","ZCTA5 20012!!Total!!Margin of Error","ZCTA5 20012!!Below poverty level!!Estimate","ZCTA5 20012!!Below poverty level!!Margin of Error","ZCTA5 20012!!Percent below poverty level!!Estimate","ZCTA5 20012!!Percent below poverty level!!Margin of Error","ZCTA5 20015!!Total!!Estimate","ZCTA5 20015!!Total!!Margin of Error","ZCTA5 20015!!Below poverty level!!Estimate","ZCTA5 20015!!Below poverty level!!Margin of Error","ZCTA5 20015!!Percent below poverty level!!Estimate","ZCTA5 20015!!Percent below poverty level!!Margin of Error","ZCTA5 20016!!Total!!Estimate","ZCTA5 20016!!Total!!Margin of Error","ZCTA5 20016!!Below poverty level!!Estimate","ZCTA5 20016!!Below poverty level!!Margin of Error","ZCTA5 20016!!Percent below poverty level!!Estimate","ZCTA5 20016!!Percent below poverty level!!Margin of Error","ZCTA5 20017!!Total!!Estimate","ZCTA5 20017!!Total!!Margin of Error","ZCTA5 20017!!Below poverty level!!Estimate","ZCTA5 20017!!Below poverty level!!Margin of Error","ZCTA5 20017!!Percent below poverty level!!Estimate","ZCTA5 20017!!Percent below poverty level!!Margin of Error","ZCTA5 20018!!Total!!Estimate","ZCTA5 20018!!Total!!Margin of Error","ZCTA5 20018!!Below poverty level!!Estimate","ZCTA5 20018!!Below poverty level!!Margin of Error","ZCTA5 20018!!Percent below poverty level!!Estimate","ZCTA5 20018!!Percent below poverty level!!Margin of Error","ZCTA5 20019!!Total!!Estimate","ZCTA5 20019!!Total!!Margin of Error","ZCTA5 20019!!Below poverty level!!Estimate","ZCTA5 20019!!Below poverty level!!Margin of Error","ZCTA5 20019!!Percent below poverty level!!Estimate","ZCTA5 20019!!Percent below poverty level!!Margin of Error","ZCTA5 20020!!Total!!Estimate","ZCTA5 20020!!Total!!Margin of Error","ZCTA5 20020!!Below poverty level!!Estimate","ZCTA5 20020!!Below poverty level!!Margin of Error","ZCTA5 20020!!Percent below poverty level!!Estimate","ZCTA5 20020!!Percent below poverty level!!Margin of Error","ZCTA5 20024!!Total!!Estimate","ZCTA5 20024!!Total!!Margin of Error","ZCTA5 20024!!Below poverty level!!Estimate","ZCTA5 20024!!Below poverty level!!Margin of Error","ZCTA5 20024!!Percent below poverty level!!Estimate","ZCTA5 20024!!Percent below poverty level!!Margin of Error","ZCTA5 20032!!Total!!Estimate","ZCTA5 20032!!Total!!Margin of Error","ZCTA5 20032!!Below poverty level!!Estimate","ZCTA5 20032!!Below poverty level!!Margin of Error","ZCTA5 20032!!Percent below poverty level!!Estimate","ZCTA5 20032!!Percent below poverty level!!Margin of Error","ZCTA5 20036!!Total!!Estimate","ZCTA5 20036!!Total!!Margin of Error","ZCTA5 20036!!Below poverty level!!Estimate","ZCTA5 20036!!Below poverty level!!Margin of Error","ZCTA5 20036!!Percent below poverty level!!Estimate","ZCTA5 20036!!Percent below poverty level!!Margin of Error","ZCTA5 20037!!Total!!Estimate","ZCTA5 20037!!Total!!Margin of Error","ZCTA5 20037!!Below poverty level!!Estimate","ZCTA5 20037!!Below poverty level!!Margin of Error","ZCTA5 20037!!Percent below poverty level!!Estimate","ZCTA5 20037!!Percent below poverty level!!Margin of Error","ZCTA5 20045!!Total!!Estimate","ZCTA5 20045!!Total!!Margin of Error","ZCTA5 20045!!Below poverty level!!Estimate","ZCTA5 20045!!Below poverty level!!Margin of Error","ZCTA5 20045!!Percent below poverty level!!Estimate","ZCTA5 20045!!Percent below poverty level!!Margin of Error","ZCTA5 20052!!Total!!Estimate","ZCTA5 20052!!Total!!Margin of Error","ZCTA5 20052!!Below poverty level!!Estimate","ZCTA5 20052!!Below poverty level!!Margin of Error","ZCTA5 20052!!Percent below poverty level!!Estimate","ZCTA5 20052!!Percent below poverty level!!Margin of Error","ZCTA5 20057!!Total!!Estimate","ZCTA5 20057!!Total!!Margin of Error","ZCTA5 20057!!Below poverty level!!Estimate","ZCTA5 20057!!Below poverty level!!Margin of Error","ZCTA5 20057!!Percent below poverty level!!Estimate","ZCTA5 20057!!Percent below poverty level!!Margin of Error","ZCTA5 20059!!Total!!Estimate","ZCTA5 20059!!Total!!Margin of Error","ZCTA5 20059!!Below poverty level!!Estimate","ZCTA5 20059!!Below poverty level!!Margin of Error","ZCTA5 20059!!Percent below poverty level!!Estimate","ZCTA5 20059!!Percent below poverty level!!Margin of Error","ZCTA5 20064!!Total!!Estimate","ZCTA5 20064!!Total!!Margin of Error","ZCTA5 20064!!Below poverty level!!Estimate","ZCTA5 20064!!Below poverty level!!Margin of Error","ZCTA5 20064!!Percent below poverty level!!Estimate","ZCTA5 20064!!Percent below poverty level!!Margin of Error","ZCTA5 20204!!Total!!Estimate","ZCTA5 20204!!Total!!Margin of Error","ZCTA5 20204!!Below poverty level!!Estimate","ZCTA5 20204!!Below poverty level!!Margin of Error","ZCTA5 20204!!Percent below poverty level!!Estimate","ZCTA5 20204!!Percent below poverty level!!Margin of Error","ZCTA5 20220!!Total!!Estimate","ZCTA5 20220!!Total!!Margin of Error","ZCTA5 20220!!Below poverty level!!Estimate","ZCTA5 20220!!Below poverty level!!Margin of Error","ZCTA5 20220!!Percent below poverty level!!Estimate","ZCTA5 20220!!Percent below poverty level!!Margin of Error","ZCTA5 20230!!Total!!Estimate","ZCTA5 20230!!Total!!Margin of Error","ZCTA5 20230!!Below poverty level!!Estimate","ZCTA5 20230!!Below poverty level!!Margin of Error","ZCTA5 20230!!Percent below poverty level!!Estimate","ZCTA5 20230!!Percent below poverty level!!Margin of Error","ZCTA5 20240!!Total!!Estimate","ZCTA5 20240!!Total!!Margin of Error","ZCTA5 20240!!Below poverty level!!Estimate","ZCTA5 20240!!Below poverty level!!Margin of Error","ZCTA5 20240!!Percent below poverty level!!Estimate","ZCTA5 20240!!Percent below poverty level!!Margin of Error","ZCTA5 20245!!Total!!Estimate","ZCTA5 20245!!Total!!Margin of Error","ZCTA5 20245!!Below poverty level!!Estimate","ZCTA5 20245!!Below poverty level!!Margin of Error","ZCTA5 20245!!Percent below poverty level!!Estimate","ZCTA5 20245!!Percent below poverty level!!Margin of Error","ZCTA5 20250!!Total!!Estimate","ZCTA5 20250!!Total!!Margin of Error","ZCTA5 20250!!Below poverty level!!Estimate","ZCTA5 20250!!Below poverty level!!Margin of Error","ZCTA5 20250!!Percent below poverty level!!Estimate","ZCTA5 20250!!Percent below poverty level!!Margin of Error","ZCTA5 20260!!Total!!Estimate","ZCTA5 20260!!Total!!Margin of Error","ZCTA5 20260!!Below poverty level!!Estimate","ZCTA5 20260!!Below poverty level!!Margin of Error","ZCTA5 20260!!Percent below poverty level!!Estimate","ZCTA5 20260!!Percent below poverty level!!Margin of Error","ZCTA5 20317!!Total!!Estimate","ZCTA5 20317!!Total!!Margin of Error","ZCTA5 20317!!Below poverty level!!Estimate","ZCTA5 20317!!Below poverty level!!Margin of Error","ZCTA5 20317!!Percent below poverty level!!Estimate","ZCTA5 20317!!Percent below poverty level!!Margin of Error","ZCTA5 20319!!Total!!Estimate","ZCTA5 20319!!Total!!Margin of Error","ZCTA5 20319!!Below poverty level!!Estimate","ZCTA5 20319!!Below poverty level!!Margin of Error","ZCTA5 20319!!Percent below poverty level!!Estimate","ZCTA5 20319!!Percent below poverty level!!Margin of Error","ZCTA5 20373!!Total!!Estimate","ZCTA5 20373!!Total!!Margin of Error","ZCTA5 20373!!Below poverty level!!Estimate","ZCTA5 20373!!Below poverty level!!Margin of Error","ZCTA5 20373!!Percent below poverty level!!Estimate","ZCTA5 20373!!Percent below poverty level!!Margin of Error","ZCTA5 20388!!Total!!Estimate","ZCTA5 20388!!Total!!Margin of Error","ZCTA5 20388!!Below poverty level!!Estimate","ZCTA5 20388!!Below poverty level!!Margin of Error","ZCTA5 20388!!Percent below poverty level!!Estimate","ZCTA5 20388!!Percent below poverty level!!Margin of Error","ZCTA5 20390!!Total!!Estimate","ZCTA5 20390!!Total!!Margin of Error","ZCTA5 20390!!Below poverty level!!Estimate","ZCTA5 20390!!Below poverty level!!Margin of Error","ZCTA5 20390!!Percent below poverty level!!Estimate","ZCTA5 20390!!Percent below poverty level!!Margin of Error","ZCTA5 20408!!Total!!Estimate","ZCTA5 20408!!Total!!Margin of Error","ZCTA5 20408!!Below poverty level!!Estimate","ZCTA5 20408!!Below poverty level!!Margin of Error","ZCTA5 20408!!Percent below poverty level!!Estimate","ZCTA5 20408!!Percent below poverty level!!Margin of Error","ZCTA5 20415!!Total!!Estimate","ZCTA5 20415!!Total!!Margin of Error","ZCTA5 20415!!Below poverty level!!Estimate","ZCTA5 20415!!Below poverty level!!Margin of Error","ZCTA5 20415!!Percent below poverty level!!Estimate","ZCTA5 20415!!Percent below poverty level!!Margin of Error","ZCTA5 20418!!Total!!Estimate","ZCTA5 20418!!Total!!Margin of Error","ZCTA5 20418!!Below poverty level!!Estimate","ZCTA5 20418!!Below poverty level!!Margin of Error","ZCTA5 20418!!Percent below poverty level!!Estimate","ZCTA5 20418!!Percent below poverty level!!Margin of Error","ZCTA5 20422!!Total!!Estimate","ZCTA5 20422!!Total!!Margin of Error","ZCTA5 20422!!Below poverty level!!Estimate","ZCTA5 20422!!Below poverty level!!Margin of Error","ZCTA5 20422!!Percent below poverty level!!Estimate","ZCTA5 20422!!Percent below poverty level!!Margin of Error","ZCTA5 20427!!Total!!Estimate","ZCTA5 20427!!Total!!Margin of Error","ZCTA5 20427!!Below poverty level!!Estimate","ZCTA5 20427!!Below poverty level!!Margin of Error","ZCTA5 20427!!Percent below poverty level!!Estimate","ZCTA5 20427!!Percent below poverty level!!Margin of Error","ZCTA5 20431!!Total!!Estimate","ZCTA5 20431!!Total!!Margin of Error","ZCTA5 20431!!Below poverty level!!Estimate","ZCTA5 20431!!Below poverty level!!Margin of Error","ZCTA5 20431!!Percent below poverty level!!Estimate","ZCTA5 20431!!Percent below poverty level!!Margin of Error","ZCTA5 20510!!Total!!Estimate","ZCTA5 20510!!Total!!Margin of Error","ZCTA5 20510!!Below poverty level!!Estimate","ZCTA5 20510!!Below poverty level!!Margin of Error","ZCTA5 20510!!Percent below poverty level!!Estimate","ZCTA5 20510!!Percent below poverty level!!Margin of Error","ZCTA5 20515!!Total!!Estimate","ZCTA5 20515!!Total!!Margin of Error","ZCTA5 20515!!Below poverty level!!Estimate","ZCTA5 20515!!Below poverty level!!Margin of Error","ZCTA5 20515!!Percent below poverty level!!Estimate","ZCTA5 20515!!Percent below poverty level!!Margin of Error","ZCTA5 20520!!Total!!Estimate","ZCTA5 20520!!Total!!Margin of Error","ZCTA5 20520!!Below poverty level!!Estimate","ZCTA5 20520!!Below poverty level!!Margin of Error","ZCTA5 20520!!Percent below poverty level!!Estimate","ZCTA5 20520!!Percent below poverty level!!Margin of Error","ZCTA5 20530!!Total!!Estimate","ZCTA5 20530!!Total!!Margin of Error","ZCTA5 20530!!Below poverty level!!Estimate","ZCTA5 20530!!Below poverty level!!Margin of Error","ZCTA5 20530!!Percent below poverty level!!Estimate","ZCTA5 20530!!Percent below poverty level!!Margin of Error","ZCTA5 20535!!Total!!Estimate","ZCTA5 20535!!Total!!Margin of Error","ZCTA5 20535!!Below poverty level!!Estimate","ZCTA5 20535!!Below poverty level!!Margin of Error","ZCTA5 20535!!Percent below poverty level!!Estimate","ZCTA5 20535!!Percent below poverty level!!Margin of Error","ZCTA5 20540!!Total!!Estimate","ZCTA5 20540!!Total!!Margin of Error","ZCTA5 20540!!Below poverty level!!Estimate","ZCTA5 20540!!Below poverty level!!Margin of Error","ZCTA5 20540!!Percent below poverty level!!Estimate","ZCTA5 20540!!Percent below poverty level!!Margin of Error","ZCTA5 20542!!Total!!Estimate","ZCTA5 20542!!Total!!Margin of Error","ZCTA5 20542!!Below poverty level!!Estimate","ZCTA5 20542!!Below poverty level!!Margin of Error","ZCTA5 20542!!Percent below poverty level!!Estimate","ZCTA5 20542!!Percent below poverty level!!Margin of Error","ZCTA5 20551!!Total!!Estimate","ZCTA5 20551!!Total!!Margin of Error","ZCTA5 20551!!Below poverty level!!Estimate","ZCTA5 20551!!Below poverty level!!Margin of Error","ZCTA5 20551!!Percent below poverty level!!Estimate","ZCTA5 20551!!Percent below poverty level!!Margin of Error","ZCTA5 20560!!Total!!Estimate","ZCTA5 20560!!Total!!Margin of Error","ZCTA5 20560!!Below poverty level!!Estimate","ZCTA5 20560!!Below poverty level!!Margin of Error","ZCTA5 20560!!Percent below poverty level!!Estimate","ZCTA5 20560!!Percent below poverty level!!Margin of Error","ZCTA5 20565!!Total!!Estimate","ZCTA5 20565!!Total!!Margin of Error","ZCTA5 20565!!Below poverty level!!Estimate","ZCTA5 20565!!Below poverty level!!Margin of Error","ZCTA5 20565!!Percent below poverty level!!Estimate","ZCTA5 20565!!Percent below poverty level!!Margin of Error","ZCTA5 20566!!Total!!Estimate","ZCTA5 20566!!Total!!Margin of Error","ZCTA5 20566!!Below poverty level!!Estimate","ZCTA5 20566!!Below poverty level!!Margin of Error","ZCTA5 20566!!Percent below poverty level!!Estimate","ZCTA5 20566!!Percent below poverty level!!Margin of Error","ZCTA5 20591!!Total!!Estimate","ZCTA5 20591!!Total!!Margin of Error","ZCTA5 20591!!Below poverty level!!Estimate","ZCTA5 20591!!Below poverty level!!Margin of Error","ZCTA5 20591!!Percent below poverty level!!Estimate","ZCTA5 20591!!Percent below poverty level!!Margin of Error"
"Population for whom poverty status is determined","649,184","±503","98,039","±3,824","15.1%","±0.6","649,184","±503","98,039","±3,824","15.1%","±0.6","41,993","±1,996","5,441","±868","13.0%","±1.9","69,042","±3,318","9,431","±1,478","13.7%","±2.0","32,625","±1,522","2,666","±622","8.2%","±1.8","1,782","±286","92","±65","5.2%","±3.8","12,969","±995","1,739","±406","13.4%","±2.9","948","±259","367","±159","38.7%","±9.3","22,857","±1,276","1,972","±370","8.6%","±1.6","29,424","±1,677","2,275","±548","7.7%","±1.9","50,100","±2,672","4,651","±927","9.3%","±1.8","32,003","±2,086","4,762","±1,358","14.9%","±3.8","66,677","±2,696","7,118","±1,232","10.7%","±1.8","17,498","±1,673","1,011","±347","5.8%","±2.1","15,101","±1,191","465","±163","3.1%","±1.1","30,369","±1,549","2,610","±575","8.6%","±1.8","20,157","±1,101","3,393","±632","16.8%","±3.1","20,230","±1,688","3,199","±850","15.8%","±3.9","64,144","±2,772","17,076","±2,235","26.6%","±3.3","51,623","±2,766","14,904","±1,726","28.9%","±2.9","15,356","±1,207","2,531","±550","16.5%","±3.5","39,441","±2,133","9,805","±1,110","24.9%","±2.7","4,666","±594","352","±121","7.5%","±2.8","9,925","±958","2,057","±413","20.7%","±3.8","0","±14","0","±14","-","**","17","±26","12","±18","70.6%","±13.6","38","±54","38","±54","100.0%","±56.6","0","±14","0","±14","-","**","72","±55","72","±55","100.0%","±41.1","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","127","±201","0","±14","0.0%","±29.0","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**"
"    AGE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Under 18 years","122,281","±516","26,198","±2,129","21.4%","±1.7","122,281","±516","26,198","±2,129","21.4%","±1.7","3,597","±658","372","±213","10.3%","±5.1","11,969","±1,419","2,766","±931","23.1%","±6.1","4,205","±497","424","±330","10.1%","±7.4","47","±44","0","±14","0.0%","±50.9","830","±209","289","±122","34.8%","±16.2","19","±11","0","±14","0.0%","±80.1","3,352","±425","78","±78","2.3%","±2.4","3,443","±489","75","±49","2.2%","±1.5","5,307","±1,132","955","±472","18.0%","±8.2","6,331","±1,153","1,833","±994","29.0%","±11.9","15,535","±1,274","1,761","±702","11.3%","±4.4","4,436","±824","243","±185","5.5%","±4.3","3,855","±561","0","±22","0.0%","±1.2","6,379","±606","141","±112","2.2%","±1.7","4,485","±654","682","±321","15.2%","±6.7","4,128","±640","701","±394","17.0%","±8.4","17,626","±1,829","6,471","±1,374","36.7%","±6.1","14,315","±1,569","5,731","±1,078","40.0%","±6.2","1,640","±480","659","±376","40.2%","±19.8","10,512","±1,425","3,017","±770","28.7%","±5.6","96","±33","0","±14","0.0%","±35.3","101","±121","0","±22","0.0%","±34.2","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","73","±115","0","±14","0.0%","±40.8","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**"
"            Under 5 years","40,954","±292","7,474","±955","18.2%","±2.3","40,954","±292","7,474","±955","18.2%","±2.3","1,407","±344","51","±42","3.6%","±3.1","4,141","±570","550","±221","13.3%","±4.8","1,917","±339","55","±72","2.9%","±3.7","26","±27","0","±14","0.0%","±68.4","435","±131","215","±94","49.4%","±20.4","5","±11","0","±14","0.0%","±100.0","1,147","±247","0","±26","0.0%","±3.8","1,267","±355","26","±45","2.1%","±3.5","2,511","±769","445","±353","17.7%","±13.1","2,363","±577","520","±382","22.0%","±12.9","4,911","±599","401","±265","8.2%","±5.2","848","±234","98","±100","11.6%","±11.3","1,275","±337","0","±22","0.0%","±3.5","1,467","±253","35","±49","2.4%","±3.2","1,643","±344","217","±156","13.2%","±8.8","1,624","±427","284","±243","17.5%","±12.3","5,154","±809","1,756","±559","34.1%","±8.6","4,514","±738","1,799","±490","39.9%","±9.3","752","±294","200","±180","26.6%","±21.9","3,407","±681","822","±386","24.1%","±9.4","39","±22","0","±14","0.0%","±55.9","101","±121","0","±22","0.0%","±34.2","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**"
"            5 to 17 years","81,327","±345","18,724","±1,684","23.0%","±2.1","81,327","±345","18,724","±1,684","23.0%","±2.1","2,190","±596","321","±202","14.7%","±7.6","7,828","±1,212","2,216","±834","28.3%","±7.8","2,288","±406","369","±277","16.1%","±11.1","21","±35","0","±14","0.0%","±76.1","395","±228","74","±33","18.7%","±15.8","14","±3","0","±14","0.0%","±93.3","2,205","±358","78","±78","3.5%","±3.6","2,176","±360","49","±26","2.3%","±1.3","2,796","±546","510","±289","18.2%","±9.3","3,968","±893","1,313","±777","33.1%","±14.6","10,624","±1,119","1,360","±554","12.8%","±5.2","3,588","±828","145","±171","4.0%","±4.8","2,580","±395","0","±22","0.0%","±1.7","4,912","±537","106","±92","2.2%","±1.8","2,842","±551","465","±265","16.4%","±8.9","2,504","±480","417","±221","16.7%","±8.5","12,472","±1,465","4,715","±1,048","37.8%","±6.6","9,801","±1,115","3,932","±795","40.1%","±6.2","888","±343","459","±247","51.7%","±22.8","7,105","±1,072","2,195","±658","30.9%","±7.3","57","±37","0","±14","0.0%","±46.2","0","±22","0","±22","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","73","±115","0","±14","0.0%","±40.8","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**","0","±14","0","±14","-","**"
